network,test_input_id,test_x0,test_x1,perturbation_radius,seed,output_dim,spec_type,spec_params,flow_volume,flow_coverage,flow_threshold,flow_delta_1,flow_verdict,flow_runtime,clip_volume,clip_coverage,clip_lb,clip_ub,clip_verdict,clip_runtime,exact_volume,exact_verdict,exact_n_stars,exact_time,exact_method,volume_ratio_clip_over_flow,volume_ratio_clip_over_exact,volume_ratio_flow_over_exact,flow_vs_exact,clip_vs_exact
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.2,40000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.15210923342905414,0.9994000196456909,1.396831750869751,0.9969902212511332,falsified,10.667401313781738,0.29955890095017423,1.0,"[0.596808910369873, 0.5482454299926758]","[1.0035802125930786, 1.284676194190979]",unknown,26.191845655441284,0.046103209257125854,falsified,6,0.01714301109313965,exact,1.9693669752789378,6.497571552545954,3.299319849529643,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.2,40001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.15478813222291166,0.9995999932289124,1.419034481048584,0.9969902212511332,falsified,10.259472131729126,0.2969781260668469,1.0,"[0.5981895327568054, 0.5435082912445068]","[1.0016486048698425, 1.279588222503662]",unknown,26.48501706123352,0.046103209257125854,falsified,6,0.01714301109313965,exact,1.9186104373891293,6.441593347884889,3.3574264073381643,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.2,40002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.16445830733767597,0.9998000264167786,1.4661046266555786,0.9969902212511332,falsified,10.305091381072998,0.2961464586123199,0.9998000264167786,"[0.5982567071914673, 0.5487627983093262]","[1.002042531967163, 1.2821874022483826]",unknown,26.3217670917511,0.046103209257125854,falsified,6,0.01714301109313965,exact,1.8007388219328666,6.423554094914697,3.5671769923968317,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.4,60000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.4215295036879496,1.0,1.7062857151031494,0.9969902212511332,unknown,10.164198637008667,1.0511791729646518,1.0,"[0.3886408805847168, 0.26507437229156494]","[1.1660716533660889, 1.6171936988830566]",unknown,26.206273794174194,0.1869025081396103,falsified,35,0.16463708877563477,exact,2.493726213154513,5.624211164568504,2.255344285551697,conservative_unknown,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.4,60001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.4169476519800952,1.0,1.6518442630767822,0.9969902212511332,unknown,10.528622150421143,1.0308638991276755,1.0,"[0.3950299918651581, 0.2728726863861084]","[1.161129504442215, 1.6184732019901276]",unknown,26.007261991500854,0.1869025081396103,falsified,35,0.16463708877563477,exact,2.472406054410131,5.515516669030747,2.230829624119589,conservative_unknown,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.4,60002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.42345386228831217,1.0,1.6540759801864624,0.9969902212511332,falsified,10.627588033676147,1.0238252911628365,0.9991999864578247,"[0.3958532214164734, 0.28444433212280273]","[1.1628972291946411, 1.6192116737365723]",unknown,26.09510827064514,0.1869025081396103,falsified,35,0.16463708877563477,exact,2.4177965590635146,5.477857420715142,2.265640341070252,match,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.1,110000,3,classification_robustness,true_class=0,0.09502456883493604,0.9990000128746033,1.757529854774475,0.9969902212511332,verified,10.478687047958374,0.38364340615012194,0.9995999932289124,"[2.253899574279785, -7.782915115356445, 0.616771936416626]","[2.9921579360961914, -7.167285919189453, 1.4608840942382812]",verified,30.510371923446655,,verified,4,0.012071609497070312,exact,4.03730751798028,,,match,match
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.1,110001,3,classification_robustness,true_class=0,0.09183716547278564,0.9998000264167786,1.6527680158615112,0.9969902212511332,verified,10.146177053451538,0.40498779888588904,0.9998000264167786,"[2.247337325105389, -7.79588508605957, 0.6223121169701363]","[2.995129601469318, -7.148885726928711, 1.4593731280669426]",verified,30.666683673858643,,verified,4,0.012071609497070312,exact,4.409846458141178,,,match,match
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.1,110002,3,classification_robustness,true_class=0,0.09582141735632987,0.9998000264167786,1.7034610509872437,0.9969902212511332,verified,9.939264297485352,0.3781118589421209,1.0,"[2.2495391368865967, -7.778378486633301, 0.6303272843360901]","[2.982976198196411, -7.163351535797119, 1.4685574769973755]",verified,30.664443254470825,,verified,4,0.012071609497070312,exact,3.946005698663809,,,match,match
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.25,125000,3,classification_robustness,true_class=0,0.9085234343199957,1.0,2.2334699630737305,0.9969902212511332,falsified,10.483789205551147,6.781468553800067,1.0,"[1.6774957180023193, -8.255691051483154, -0.10255837440490723]","[3.5953369140625, -6.681548595428467, 2.143738105893135]",unknown,30.352877140045166,,falsified,8,0.026796817779541016,exact,7.464274775560199,,,match,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.25,125001,3,classification_robustness,true_class=0,0.9170355601507225,1.0,2.2140719890594482,0.9969902212511332,unknown,10.502172470092773,6.443861123390513,0.9998000264167786,"[1.6984177827835083, -8.228111267089844, -0.0983634740114212]","[3.5960171222686768, -6.699325084686279, 2.122873544692993]",unknown,30.299397230148315,,falsified,8,0.026796817779541016,exact,7.026838874526752,,,conservative_unknown,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.25,125002,3,classification_robustness,true_class=0,1.0532289392424161,1.0,2.2413244247436523,0.9969902212511332,falsified,9.727332592010498,6.581387779045165,0.9998000264167786,"[1.71001136302948, -8.25701379776001, -0.1009800136089325]","[3.599612236022949, -6.682624340057373, 2.1112751960754395]",unknown,30.403680562973022,,falsified,8,0.026796817779541016,exact,6.248772260073991,,,match,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.5,150000,3,classification_robustness,true_class=0,5.851626742843564,0.9994000196456909,2.7238879203796387,0.9969902212511332,falsified,10.588141679763794,55.8514673872708,0.9998000264167786,"[0.7280975580215454, -9.074598774104821, -1.2588458061218262]","[4.577737092971802, -5.8434744032328245, 3.231304168701172]",unknown,30.19556760787964,,falsified,11,0.03640556335449219,exact,9.544605259652995,,,match,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.5,150001,3,classification_robustness,true_class=0,5.310766529922148,0.9995999932289124,2.6927576065063477,0.9969902212511332,unknown,10.364999294281006,52.72222546035742,1.0,"[0.7587816119194031, -9.039376258850098, -1.21427583694458]","[4.535888671875, -5.895858287811279, 3.2260873317718506]",unknown,30.395653247833252,,falsified,11,0.03640556335449219,exact,9.927422936652855,,,conservative_unknown,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,0.5,150002,3,classification_robustness,true_class=0,7.1437839289269505,0.9998000264167786,2.832613229751587,0.9969902212511332,falsified,10.277500629425049,53.21750219211213,0.9998000264167786,"[0.7629908007018609, -9.02548360824585, -1.2539699483330613]","[4.5715173799164255, -5.905536651611328, 3.224712650817192]",unknown,30.45666241645813,,falsified,11,0.03640556335449219,exact,7.449483736010167,,,match,conservative_unknown
