benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_247_sidx_1124_eps_0.0039.vnnlib,UNKNOWN,41.82,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:08:04.482027+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2582_sidx_5386_eps_0.0039.vnnlib,UNKNOWN,42.50,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:08:50.979467+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2936_sidx_7810_eps_0.0039.vnnlib,UNKNOWN,41.74,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:09:36.691214+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1175_sidx_7775_eps_0.0039.vnnlib,UNKNOWN,45.87,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:10:26.556646+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_7365_sidx_3284_eps_0.0039.vnnlib,UNKNOWN,43.85,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:11:14.376576+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_8684_sidx_9001_eps_0.0039.vnnlib,UNKNOWN,41.94,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:12:00.284317+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1706_sidx_4932_eps_0.0039.vnnlib,UNKNOWN,43.34,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:12:47.608429+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2755_sidx_193_eps_0.0039.vnnlib,UNKNOWN,41.60,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:13:33.169477+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9584_sidx_3691_eps_0.0039.vnnlib,UNKNOWN,44.39,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:14:21.544681+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9079_sidx_5823_eps_0.0039.vnnlib,UNKNOWN,41.65,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:15:07.151151+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1135_sidx_1928_eps_0.0039.vnnlib,UNKNOWN,42.64,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:15:53.780910+00:00
