network,test_input_id,test_x0,test_x1,perturbation_radius,seed,output_dim,spec_type,spec_params,flow_volume,flow_coverage,flow_threshold,flow_delta_1,flow_verdict,flow_runtime,clip_volume,clip_coverage,clip_lb,clip_ub,clip_verdict,clip_runtime,exact_volume,exact_verdict,exact_n_stars,exact_time,exact_method,volume_ratio_clip_over_flow,volume_ratio_clip_over_exact,volume_ratio_flow_over_exact,flow_vs_exact,clip_vs_exact
RotatedBananaNet,1,0.5,0.5,0.4,50000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.4842549585415128,1.0,1.9306640625,0.9969902212511332,unknown,10.005788803100586,0.8533381364484367,1.0,"[0.0865582674741745, 0.039321169257164]","[0.9093382358551025, 1.0764613151550293]",unknown,27.0395724773407,0.19132985174655914,falsified,36,0.17513775825500488,exact,1.7621670597210504,4.4600365737950405,2.530995315790922,conservative_unknown,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.4,50001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.5280547753054918,0.9998000264167786,2.014397144317627,0.9969902212511332,falsified,10.14606523513794,0.8381109808613908,0.9991999864578247,"[0.09276584727616387, 0.05241171270608902]","[0.9049788023725025, 1.0842974707484245]",unknown,27.11516809463501,0.19132985174655914,falsified,36,0.17513775825500488,exact,1.5871667487080754,4.380450688748644,2.7599183843249295,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.4,50002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.5035709412318852,0.9994000196456909,1.9331762790679932,0.9969902212511332,unknown,10.383687019348145,0.8345338397024111,0.9998000264167786,"[0.09189891070127487, 0.050358422100543976]","[0.9048963785171509, 1.0768485069274902]",unknown,26.68296194076538,0.19132985174655914,falsified,36,0.17513775825500488,exact,1.6572319237899067,4.361754488828319,2.6319517662038923,conservative_unknown,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.05,25000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.022353589216564274,0.9991999864578247,0.9965213537216187,0.9969902212511332,falsified,10.20382308959961,0.01983164727221265,0.9998000264167786,"[0.7503049969673157, 0.7894208431243896]","[0.8504970669746399, 0.9873571395874023]",unknown,26.23819661140442,0.0029866236727684736,falsified,2,0.007081747055053711,exact,0.8871795522446644,6.640156057502066,7.484568417635103,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.05,25001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.022445767518867177,0.9995999932289124,0.9764101505279541,0.9969902212511332,falsified,10.339071989059448,0.020171017447992767,1.0,"[0.7494727969169617, 0.7898977398872375]","[0.8513241410255432, 0.9879414439201355]",unknown,26.188990592956543,0.0029866236727684736,falsified,2,0.007081747055053711,exact,0.8986557234470895,6.753786100307405,7.515432132787223,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.05,25002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.024105002715043122,1.0,1.0133379697799683,0.9969902212511332,falsified,10.174370527267456,0.019869517180595153,0.9995999932289124,"[0.7499665021896362, 0.7898659706115723]","[0.8509045839309692, 0.9867145419120789]",unknown,26.259305238723755,0.0029866236727684736,falsified,2,0.007081747055053711,exact,0.824290186376758,6.652835896856383,8.070987628882888,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.1,30000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.06560497942664512,0.9998000264167786,1.3449915647506714,0.9969902212511332,falsified,10.35105562210083,0.08074969009843613,1.0,"[0.6989767551422119, 0.6903299689292908]","[0.9019461870193481, 1.0881716012954712]",unknown,26.250777006149292,0.011754225939512253,falsified,2,0.009491205215454102,exact,1.2308469693024562,6.869843281384711,5.581395130930027,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.1,30001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.06408050537996601,0.9998000264167786,1.314325213432312,0.9969902212511332,falsified,10.53990888595581,0.07945834601637358,0.9998000264167786,"[0.7000206112861633, 0.6908499002456665]","[0.9009444117546082, 1.0863149762153625]",unknown,26.004266023635864,0.011754225939512253,falsified,2,0.009491205215454102,exact,1.2399768938341622,6.75998116977414,5.4516993045502975,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.1,30002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.06418564236521718,0.9995999932289124,1.3286923170089722,0.9969902212511332,falsified,10.394855260848999,0.0797200848421653,0.9998000264167786,"[0.6996157169342041, 0.691281795501709]","[0.9012153148651123, 1.0867195129394531]",unknown,25.87611484527588,0.011754225939512253,falsified,2,0.009491205215454102,exact,1.2420236349518314,6.782248805868481,5.460643916113169,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.2,40000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.16765992224703652,0.9994000196456909,1.5619269609451294,0.9969902212511332,falsified,10.388883829116821,0.29955890095017423,1.0,"[0.596808910369873, 0.5482454299926758]","[1.0035802125930786, 1.284676194190979]",unknown,26.133488178253174,0.046103209257125854,falsified,6,0.038574934005737305,exact,1.7867054746022888,6.497571552545954,3.6366215052832245,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.2,40001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.16988144748241396,0.9995999932289124,1.5799496173858643,0.9969902212511332,falsified,10.163684844970703,0.2969781260668469,1.0,"[0.5981895327568054, 0.5435082912445068]","[1.0016486048698425, 1.279588222503662]",unknown,26.361422777175903,0.046103209257125854,falsified,6,0.038574934005737305,exact,1.7481492562487728,6.441593347884889,3.684807418393689,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.2,40002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.17733009736180083,0.9998000264167786,1.6129964590072632,0.9969902212511332,falsified,10.502499341964722,0.2961464586123199,0.9998000264167786,"[0.5982567071914673, 0.5487627983093262]","[1.002042531967163, 1.2821874022483826]",unknown,26.192282676696777,0.046103209257125854,falsified,6,0.038574934005737305,exact,1.6700293013887086,6.423554094914697,3.846372090341892,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.4,60000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.45561841485060484,1.0,1.8612961769104004,0.9969902212511332,unknown,10.184672832489014,1.0511791729646518,1.0,"[0.3886408805847168, 0.26507437229156494]","[1.1660716533660889, 1.6171936988830566]",unknown,26.204323768615723,0.1869025081396103,falsified,35,0.1602039337158203,exact,2.3071481281311437,5.624211164568504,2.4377330159222486,conservative_unknown,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.4,60001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.4450801695774942,0.9998000264167786,1.7880947589874268,0.9969902212511332,unknown,10.488250732421875,1.0308638991276755,1.0,"[0.3950299918651581, 0.2728726863861084]","[1.161129504442215, 1.6184732019901276]",unknown,25.89073872566223,0.1869025081396103,falsified,35,0.1602039337158203,exact,2.316130822243225,5.515516669030747,2.381349367687636,conservative_unknown,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.4,60002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.46991375257974255,1.0,1.839745283126831,0.9969902212511332,falsified,10.432086706161499,1.0238252911628365,0.9991999864578247,"[0.3958532214164734, 0.28444433212280273]","[1.1628972291946411, 1.6192116737365723]",unknown,25.911596059799194,0.1869025081396103,falsified,35,0.1602039337158203,exact,2.1787514954440437,5.477857420715142,2.5142185477186416,match,conservative_unknown
