benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,m,ell,epsilon,coverage,coverage_empirical,coverage_n_test,confidence,cex_x,cex_y,error,timestamp
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_2perturbations_delta5_epsilon10_w20.vnnlib,SAT,1.7,30,8000,7999,0.001,,,0,,"[-0.41864562034606934, 1.3038525581359863, -0.4284430146217346, -0.42674633860588074, 2.012866735458374, -1.6430552005767822, -0.9051052927970886, -2.82570743560791, 2.0999999046325684, 0.0, 1.7611550092697144, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186423420906067, 1.3053627014160156, -0.4279859960079193, -0.4267634153366089, 2.014573812484741, -1.6429719924926758, -0.9050423502922058, -2.813976287841797, 2.0999999046325684, 0.0, 1.7559889554977417, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186096787452698, 1.3070107698440552, -0.44865718483924866, -0.4267277419567108, 2.017582416534424, -1.6429558992385864, -0.904914915561676, -2.846238613128662, 2.0999999046325684, 0.0, 1.7508227825164795, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186168313026428, 1.3087365627288818, -0.42770326137542725, -0.42666345834732056, 2.0198566913604736, -1.642907738685608, -0.9048852920532227, -2.8362908363342285, 2.0999999046325684, 0.0, 1.7456567287445068, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.418597936630249, 1.311896800994873, -0.4282160699367523, -0.426603227853775, 2.021907329559326, -1.6428337097167969, -0.9047976732254028, -2.851299285888672, 2.0999999046325684, 0.0, 1.7404905557632446, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4186214506626129, 1.3144044876098633, -0.428240031003952, -0.42650237679481506, 2.025108575820923, -1.6426677703857422, -0.9047853946685791, -2.8678221702575684, 2.0999999046325684, 0.0, 1.735324501991272, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41857677698135376, 1.320101261138916, -0.42854905128479004, -0.42637699842453003, 2.0321505069732666, -1.642761468887329, -0.9044803380966187, -2.8702099323272705, 2.0999999046325684, 1.0, 1.7301583290100098, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4185203015804291, 1.3231528997421265, -0.42846593260765076, -0.42637714743614197, 2.034975290298462, -1.6426904201507568, -0.9043687582015991, -2.8255250453948975, 2.0999999046325684, 0.0, 1.724992275238037, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4184792637825012, 1.3254621028900146, -0.42853984236717224, -0.4263334572315216, 2.0381927490234375, -1.6425504684448242, -0.9043034911155701, -2.7915449142456055, 2.0999999046325684, 0.0, 1.719826102256775, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4184894561767578, 1.327633261680603, -0.428546279668808, -0.42636314034461975, 2.0407047271728516, -1.6424375772476196, -0.9042218923568726, -2.843329906463623, 2.0999999046325684, 0.0, 1.7146600484848022, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41836807131767273, 1.3321031332015991, -0.42892494797706604, -0.4261069893836975, 2.0450994968414307, -1.6422204971313477, -0.904017448425293, -2.8627047538757324, 2.0999999046325684, 1.0, 1.70949387550354, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41832855343818665, 1.3349093198776245, -0.4290568232536316, -0.41673481464385986, 2.0483691692352295, -1.6421775817871094, -0.9040266871452332, -2.811534881591797, 2.0999999046325684, 0.0, 1.7043278217315674, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4183512330055237, 1.338063359260559, -0.42887961864471436, -0.4261276423931122, 2.052729368209839, -1.6419646739959717, -0.9039668440818787, -2.814725160598755, 2.0999999046325684, 0.0, 1.6991616487503052, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4183430075645447, 1.3406676054000854, -0.4290352165699005, -0.42626500129699707, 2.0568058490753174, -1.641737699508667, -0.9037491083145142, -2.8129208087921143, 2.0999999046325684, 0.0, 1.6939955949783325, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4128420054912567, 3.3311400413513184, -0.3864440619945526, -0.4202541708946228, 2.321300745010376, -1.6412105560302734, -0.9036365151405334, 0.6070220470428467, 9.199999809265137, 0.0, 1.6888294219970703, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41284865140914917, 3.354666233062744, -0.3860841989517212, -0.419823557138443, 2.3360273838043213, -1.640962839126587, -0.903082549571991, 0.7326689958572388, 8.199999809265137, 0.0, 1.6661969423294067, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4126584529876709, 3.367241859436035, -0.3864232897758484, -0.4197066128253937, 2.3521993160247803, -1.6403465270996094, -0.9028909206390381, 0.6646008491516113, 8.199999809265137, 0.0, 1.646024465560913, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41240695118904114, 3.385629415512085, -0.38549965620040894, -0.41956618428230286, 2.365018844604492, -1.6398507356643677, -0.9025720357894897, 1.0869661569595337, 8.199999809265137, 0.0, 1.625852108001709, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4118988513946533, 3.4103338718414307, -0.38647139072418213, -0.41937026381492615, 2.379542350769043, -1.6393808126449585, -0.9023737907409668, 0.11706498265266418, 8.199999809265137, 0.0, 1.6056796312332153, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41183027625083923, 3.435102701187134, -0.38552454113960266, -0.41960054636001587, 2.392911911010742, -1.6391018629074097, -0.9018377065658569, 0.9842979311943054, 8.199999809265137, 0.0, 1.5855071544647217, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[164.98834228515625],,2026-05-03T12:29:06.473448+00:00
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_2perturbations_delta10_epsilon10_w20.vnnlib,UNSAT,65.5,30,8000,7999,0.001,0.9990,1.0000,1000,0.9970,,,,2026-05-03T12:30:16.628952+00:00
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_2perturbations_delta20_epsilon10_w20.vnnlib,UNSAT,58.9,60,8000,7999,0.001,0.9990,1.0000,1000,0.9970,,,,2026-05-03T12:31:20.615552+00:00
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_2perturbations_delta40_epsilon10_w20.vnnlib,UNSAT,54.7,60,8000,7999,0.001,0.9990,1.0000,1000,0.9970,,,,2026-05-03T12:32:20.414956+00:00
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_4perturbations_delta5_epsilon10_w20.vnnlib,SAT,2.9,60,8000,7999,0.001,,,0,,"[-0.43740278482437134, 0.006391888950020075, -0.5276440978050232, -0.4308089315891266, 0.14547695219516754, -1.2810670137405396, -0.04485233873128891, 1.124495267868042, 8.199999809265137, 0.0, 0.8140345215797424, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4374033808708191, 0.011674972251057625, -0.5258135795593262, -0.43072426319122314, 0.15898188948631287, -1.2804811000823975, -0.042837757617235184, 0.643497884273529, 8.199999809265137, 0.0, 0.7938620448112488, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43739762902259827, 0.01931871473789215, -0.5257019996643066, -0.4307197630405426, 0.16717325150966644, -1.2803069353103638, -0.04190343990921974, 0.9928870797157288, 8.199999809265137, 0.0, 0.7736896276473999, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373914897441864, 0.028137141838669777, -0.5256015062332153, -0.43063899874687195, 0.17856520414352417, -1.2873605489730835, -0.04024268686771393, 0.8170680403709412, 8.199999809265137, 0.0, 0.753517210483551, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43739014863967896, 0.03144235536456108, -0.525631844997406, -0.43058696389198303, 0.18536698818206787, -1.27907133102417, -0.039459630846977234, 0.35123172402381897, 4.0, 0.0, 0.7333447337150574, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373822510242462, 0.03676428273320198, -0.5256163477897644, -0.43046918511390686, 0.1917087584733963, -1.2785488367080688, -0.03910224512219429, 0.31009548902511597, 4.0, 0.0, 0.7235045433044434, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738698959350586, 0.04049558565020561, -0.5256143808364868, -0.43053138256073, 0.19303004443645477, -1.2784234285354614, -0.039010241627693176, 0.33690422773361206, 4.0, 0.0, 0.7136642932891846, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738171458244324, 0.04670478776097298, -0.5255601406097412, -0.43056175112724304, 0.2002873718738556, -1.2252440452575684, -0.03780587017536163, 0.2640917897224426, 4.0, 0.0, 0.7038241028785706, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373827576637268, 0.049942195415496826, -0.525594174861908, -0.4304388165473938, 0.20374956727027893, -1.2773748636245728, -0.03746418282389641, 0.30174019932746887, 4.0, 0.0, 0.6939839124679565, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373885989189148, 0.05714251473546028, -0.5255976915359497, -0.43040159344673157, 0.21245349943637848, -1.2767220735549927, -0.036003075540065765, 0.3440484404563904, 4.0, 0.0, 0.6841436624526978, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373849332332611, 0.062151189893484116, -0.5256147980690002, -0.43035364151000977, 0.2146604359149933, -1.2765744924545288, -0.03585609793663025, 0.29827412962913513, 4.0, 0.0, 0.6743034720420837, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738293647766113, 0.06503157317638397, -0.5256394743919373, -0.4303140342235565, 0.21918465197086334, -1.2763439416885376, -0.035236846655607224, 0.33102643489837646, 4.0, 0.0, 0.6644632816314697, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738484382629395, 0.06807830929756165, -0.5256189703941345, -0.43021541833877563, 0.22466132044792175, -1.2761530876159668, -0.03455076366662979, 0.31599220633506775, 4.0, 0.0, 0.6546230316162109, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373825192451477, 0.07146558165550232, -0.5255984663963318, -0.4302383065223694, 0.22814081609249115, -1.2759674787521362, -0.03426956757903099, 0.32561278343200684, 4.0, 0.0, 0.6447828412055969, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373795688152313, 0.07678301632404327, -0.5255038142204285, -0.4300665855407715, 0.23321901261806488, -1.2757518291473389, -0.03323900327086449, 0.35147008299827576, 4.0, 0.0, 0.6349425911903381, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738266825675964, 0.08326060324907303, -0.525345504283905, -0.43013930320739746, 0.2362312376499176, -1.2756353616714478, -0.032731328159570694, 0.27444329857826233, 4.0, 0.0, 0.6251024007797241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373791515827179, 0.08621315658092499, -0.5252740383148193, -0.430159330368042, 0.23989152908325195, -1.2754437923431396, -0.03256428986787796, 0.3600413203239441, 4.0, 0.0, 0.6152622103691101, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373752772808075, 0.08970650285482407, -0.5253190994262695, -0.43016380071640015, 0.2474220246076584, -1.2752692699432373, -0.03230380266904831, 0.2969457507133484, 4.0, 0.0, 0.6054219603538513, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373756945133209, 0.09596146643161774, -0.525414228439331, -0.4299895763397217, 0.25409483909606934, -1.274766206741333, -0.03200040012598038, 0.3427603840827942, 4.0, 0.0, 0.5955817699432373, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373699128627777, 0.10149950534105301, -0.5252891182899475, -0.42991769313812256, 0.25991514325141907, -1.2744983434677124, -0.031724005937576294, 0.25929051637649536, 4.0, 0.0, 0.5857415199279785, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[555.7420654296875],,2026-05-03T12:32:28.355800+00:00
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_4perturbations_delta10_epsilon10_w20.vnnlib,SAT,2.9,60,8000,7999,0.001,,,0,,"[-0.4374530613422394, -0.05033547803759575, -0.5260544419288635, -0.43166208267211914, 0.06676211208105087, -1.2847923040390015, -0.05201833322644234, 0.3502042889595032, 8.199999809265137, 0.0, 0.9552415609359741, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43745243549346924, -0.03898852691054344, -0.5260399580001831, -0.4312598407268524, 0.07776562124490738, -1.284384846687317, -0.0518212616443634, 1.0462229251861572, 8.199999809265137, 0.0, 0.9350691437721252, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4374443292617798, -0.029433438554406166, -0.5260298252105713, -0.4200391173362732, 0.08658576011657715, -1.2842082977294922, -0.05547339841723442, 0.8974747061729431, 8.199999809265137, 0.0, 0.9148966670036316, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43743470311164856, -0.02211158163845539, -0.525772213935852, -0.43122032284736633, 0.10061229765415192, -1.2838908433914185, -0.049715664237737656, 0.7289619445800781, 8.199999809265137, 0.0, 0.8947242498397827, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43743425607681274, -0.014209954999387264, -0.5258345007896423, -0.4309754967689514, 0.11196805536746979, -1.283276915550232, -0.04853552207350731, 0.9382864832878113, 8.199999809265137, 0.0, 0.8745518326759338, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43742334842681885, -0.006966726388782263, -0.5258001089096069, -0.4309840500354767, 0.12443473190069199, -1.2823681831359863, -0.04669126495718956, 0.7013149857521057, 8.199999809265137, 0.0, 0.8543793559074402, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43741682171821594, -0.0006395602831616998, -0.5257036089897156, -0.4307672679424286, 0.13499219715595245, -1.2816871404647827, -0.045171644538640976, 0.9442091584205627, 8.199999809265137, 0.0, 0.8342069387435913, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43740278482437134, 0.006391888950020075, -0.5258132219314575, -0.4308089315891266, 0.14547695219516754, -1.2810670137405396, -0.04485233873128891, 1.124495267868042, 8.199999809265137, 0.0, 0.8140345215797424, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4374033808708191, 0.011674972251057625, -0.5258135795593262, -0.43072426319122314, 0.15898188948631287, -1.2804811000823975, -0.042837757617235184, 0.643497884273529, 8.199999809265137, 0.0, 0.7938620448112488, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43739762902259827, 0.01931871473789215, -0.5710088610649109, -0.4307197630405426, 0.16717325150966644, -1.2803069353103638, -0.04190343990921974, 0.9928870797157288, 8.199999809265137, 0.0, 0.7736896276473999, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373914897441864, 0.028137141838669777, -0.5256015062332153, -0.43063899874687195, 0.17856520414352417, -1.2793951034545898, -0.04024268686771393, 0.8170680403709412, 8.199999809265137, 0.0, 0.753517210483551, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43739014863967896, 0.03144235536456108, -0.525631844997406, -0.43058696389198303, 0.18536698818206787, -1.27907133102417, -0.039459630846977234, 0.35123172402381897, 4.0, 0.0, 0.7333447337150574, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373822510242462, 0.03676428273320198, -0.5256163477897644, -0.43046918511390686, 0.1917087584733963, -1.2785488367080688, -0.03921551629900932, 0.31009548902511597, 4.0, 0.0, 0.7235045433044434, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738698959350586, 0.04049558565020561, -0.5256143808364868, -0.43053138256073, 0.19303004443645477, -1.2784234285354614, -0.039010241627693176, 0.33690422773361206, 4.0, 0.0, 0.7136642932891846, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738171458244324, 0.04670478776097298, -0.5255601406097412, -0.43056175112724304, 0.2002873718738556, -1.277640461921692, -0.03780587017536163, 0.2640917897224426, 4.0, 0.0, 0.7038241028785706, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373827576637268, 0.049942195415496826, -0.525594174861908, -0.4304388165473938, 0.20374956727027893, -1.2773748636245728, -0.03746418282389641, 0.30174019932746887, 4.0, 0.0, 0.6939839124679565, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373885989189148, 0.05714251473546028, -0.5255976915359497, -0.3956308662891388, 0.21245349943637848, -1.2767220735549927, -0.036003075540065765, 0.3440484404563904, 4.0, 0.0, 0.6841436624526978, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4373849332332611, 0.062151189893484116, -0.5256147980690002, -0.43035364151000977, 0.2146604359149933, -1.2765744924545288, -0.03585609793663025, 0.29827412962913513, 4.0, 0.0, 0.6743034720420837, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738293647766113, 0.06503157317638397, -0.5256394743919373, -0.4303140342235565, 0.21918465197086334, -1.2763439416885376, -0.035236846655607224, 0.33102643489837646, 4.0, 0.0, 0.6644632816314697, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.43738484382629395, 0.06807830929756165, -0.5256189703941345, -0.43021541833877563, 0.22466132044792175, -1.2761530876159668, -0.03455076366662979, 0.31599220633506775, 4.0, 0.0, 0.6546230316162109, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[571.1867065429688],,2026-05-03T12:32:35.914288+00:00
collins_rul_cnn_2022,NN_rul_small_window_20.onnx,robustness_4perturbations_delta20_epsilon10_w20.vnnlib,SAT,2.9,120,8000,7999,0.001,,,0,,"[-0.41684556007385254, 2.206996440887451, -0.42328619956970215, -0.4307231903076172, 1.494459629058838, -1.6656285524368286, -0.9235866069793701, 0.3090437054634094, 4.0, 0.0, -0.7092304825782776, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4167490005493164, 2.213770866394043, -0.4232100546360016, -0.4307232201099396, 1.501236081123352, -1.6655789613723755, -0.9234169721603394, 0.2634841203689575, 4.0, 0.0, -0.7190707325935364, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4166181981563568, 2.2293100357055664, -0.4225963056087494, -0.4306641221046448, 1.5075185298919678, -1.6655406951904297, -0.9232470393180847, 0.27957719564437866, 4.0, 1.0, -0.7289109230041504, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4164602756500244, 2.2354655265808105, -0.42176952958106995, -0.4306643605232239, 1.511892557144165, -1.6653629541397095, -0.9231264591217041, 0.30774423480033875, 4.0, 0.0, -0.7387511134147644, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41638877987861633, 2.2409443855285645, -0.42152270674705505, -0.43054208159446716, 1.5145776271820068, -1.6652458906173706, -0.9231154918670654, 0.3043794631958008, 4.0, 0.0, -0.7485913634300232, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4163482189178467, 2.2468183040618896, -0.42143580317497253, -0.4306233525276184, 1.5158978700637817, -1.665211796760559, -0.9231008291244507, 0.3069285750389099, 4.0, 0.0, -0.7584315538406372, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41634273529052734, 2.2528250217437744, -0.42149490118026733, -0.43062707781791687, 1.5208853483200073, -1.6650135517120361, -0.9230466485023499, 0.2888742685317993, 4.0, 0.0, -0.768271803855896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41629400849342346, 2.258225917816162, -0.4212818145751953, -0.43061915040016174, 1.7416497468948364, -1.664970874786377, -0.9230217933654785, 0.32119089365005493, 4.0, 0.0, -0.77811199426651, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4161514639854431, 2.2687487602233887, -0.42068442702293396, -0.4304005801677704, 1.5283070802688599, -1.6647974252700806, -0.9228811860084534, 0.2652568817138672, 4.0, 0.0, -0.787952184677124, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4161812663078308, 2.274958372116089, -0.4207771122455597, -0.4303564727306366, 1.532033085823059, -1.6647107601165771, -0.9228219389915466, 0.34208664298057556, 4.0, 0.0, -0.7977924346923828, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41613641381263733, 2.281111240386963, -0.4210016131401062, -0.4304209351539612, 1.5392738580703735, -1.6646113395690918, -0.922673761844635, 0.3335343897342682, 4.0, 0.0, -0.8076326251029968, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4160979092121124, 2.2874224185943604, -0.42069268226623535, -0.4303290545940399, 1.5437031984329224, -1.6643743515014648, -0.9225409030914307, 0.3719342052936554, 4.0, 0.0, -0.8174728155136108, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41612693667411804, 2.2944324016571045, -0.4206776022911072, -0.43030232191085815, 1.5502091646194458, -1.664168357849121, -0.9223118424415588, 0.376750111579895, 4.0, 0.0, -0.8273130655288696, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4161314070224762, 2.3026702404022217, -0.4200517237186432, -0.43022555112838745, 1.5542998313903809, -1.6640589237213135, -0.9222421050071716, 0.25505173206329346, 4.0, 0.0, -0.8371532559394836, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4160704016685486, 2.3080835342407227, -0.4197506308555603, -0.430174857378006, 1.560492992401123, -1.6637663841247559, -0.9221957921981812, 0.35120639204978943, 4.0, 0.0, -0.8469935059547424, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41604164242744446, 2.3148932456970215, -0.41993436217308044, -0.429903507232666, 1.5649256706237793, -1.6636691093444824, -0.9221574068069458, 0.3344273865222931, 4.0, 0.0, -0.8568336963653564, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41597771644592285, 2.3194310665130615, -0.42007651925086975, -0.42981505393981934, 1.5696409940719604, -1.6635258197784424, -0.9220132827758789, 0.24209751188755035, 4.0, 0.0, -0.8666738867759705, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.41597914695739746, 2.324038028717041, -0.4195973873138428, -0.4297766387462616, 1.5749508142471313, -1.6632072925567627, -0.9220243096351624, 0.3197140693664551, 4.0, 0.0, -0.8765141367912292, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4160488247871399, 2.488097906112671, -0.41913020610809326, -0.42960324883461, 1.5387208461761475, -1.662972092628479, -0.9219046235084534, 0.2760268449783325, 4.0, 0.0, -0.8863543272018433, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.4159466326236725, 2.340643882751465, -0.4191412329673767, -0.4294695258140564, 1.591234564781189, -1.662689447402954, -0.9217609763145447, 0.336548388004303, 4.0, 0.0, -0.896194577217102, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[201.20932006835938],,2026-05-03T12:32:43.507738+00:00
