benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
tllverify_2023,tllBench_n=2_N=M=24_m=1_instance_2_2.onnx,property_N=24_2.vnnlib,ERROR,4.13,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:15:11.418866+00:00
tllverify_2023,tllBench_n=2_N=M=24_m=1_instance_2_3.onnx,property_N=24_3.vnnlib,ERROR,4.44,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:15:19.867410+00:00
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_0.onnx,property_N=32_0.vnnlib,ERROR,4.28,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:15:28.142866+00:00
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_1.onnx,property_N=32_1.vnnlib,ERROR,4.57,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:15:36.775163+00:00
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_2.onnx,property_N=32_2.vnnlib,ERROR,4.55,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:15:45.308204+00:00
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_3.onnx,property_N=32_3.vnnlib,ERROR,4.47,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:15:53.763727+00:00
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_0.onnx,property_N=40_0.vnnlib,ERROR,4.62,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:02.377724+00:00
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_1.onnx,property_N=40_1.vnnlib,ERROR,4.71,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:11.295272+00:00
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_2.onnx,property_N=40_2.vnnlib,ERROR,4.87,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:20.150469+00:00
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_3.onnx,property_N=40_3.vnnlib,ERROR,4.63,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:28.779680+00:00
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_0.onnx,property_N=48_0.vnnlib,ERROR,5.19,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:38.075410+00:00
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_1.onnx,property_N=48_1.vnnlib,ERROR,5.29,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:47.452815+00:00
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_2.onnx,property_N=48_2.vnnlib,ERROR,5.21,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:16:56.617909+00:00
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_3.onnx,property_N=48_3.vnnlib,ERROR,5.44,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:17:06.059033+00:00
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_0.onnx,property_N=56_0.vnnlib,ERROR,6.30,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:17:16.346713+00:00
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_1.onnx,property_N=56_1.vnnlib,ERROR,6.18,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:17:26.504930+00:00
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_2.onnx,property_N=56_2.vnnlib,ERROR,6.37,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:17:36.854522+00:00
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_3.onnx,property_N=56_3.vnnlib,ERROR,6.39,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:17:47.234834+00:00
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_0.onnx,property_N=64_0.vnnlib,ERROR,8.08,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:17:59.299266+00:00
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_1.onnx,property_N=64_1.vnnlib,ERROR,7.92,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:18:11.214887+00:00
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_2.onnx,property_N=64_2.vnnlib,ERROR,7.99,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:18:23.384068+00:00
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_3.onnx,property_N=64_3.vnnlib,ERROR,8.17,600,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-06T00:18:35.682759+00:00
