benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
acasxu_2023,ACASXU_run2a_3_7_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.16,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0019734245494013947,0.011973424549401396,75,,2026-05-04T20:00:43.578967+00:00
acasxu_2023,ACASXU_run2a_3_8_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.009367188527825285,0.019367188527825284,356,,2026-05-04T20:00:47.879090+00:00
acasxu_2023,ACASXU_run2a_3_9_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.02597026707012235,0.03597026707012235,987,,2026-05-04T20:00:52.035699+00:00
acasxu_2023,ACASXU_run2a_4_1_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.003631101170898566,0.013631101170898566,138,,2026-05-04T20:00:56.109455+00:00
acasxu_2023,ACASXU_run2a_4_2_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:01:00.153879+00:00
acasxu_2023,ACASXU_run2a_4_3_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.013314037626628075,0.023314037626628075,506,,2026-05-04T20:01:04.293115+00:00
acasxu_2023,ACASXU_run2a_4_4_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.009393500855150639,0.01939350085515064,357,,2026-05-04T20:01:08.884160+00:00
acasxu_2023,ACASXU_run2a_4_5_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.018234442836468887,0.028234442836468886,693,,2026-05-04T20:01:12.931896+00:00
acasxu_2023,ACASXU_run2a_4_6_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.022286541244573084,0.032286541244573086,847,,2026-05-04T20:01:17.003153+00:00
acasxu_2023,ACASXU_run2a_4_7_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.01762925930798579,0.027629259307985793,670,,2026-05-04T20:01:21.123406+00:00
acasxu_2023,ACASXU_run2a_4_8_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.018444941455071702,0.028444941455071704,701,,2026-05-04T20:01:25.169998+00:00
acasxu_2023,ACASXU_run2a_4_9_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0011840547296408368,0.011184054729640836,45,,2026-05-04T20:01:29.221714+00:00
acasxu_2023,ACASXU_run2a_5_1_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.012656229443494278,0.022656229443494276,481,,2026-05-04T20:01:33.487422+00:00
acasxu_2023,ACASXU_run2a_5_2_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.010498618602815419,0.02049861860281542,399,,2026-05-04T20:01:37.536984+00:00
acasxu_2023,ACASXU_run2a_5_3_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:01:41.586555+00:00
acasxu_2023,ACASXU_run2a_5_4_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.008577818708064728,0.018577818708064728,326,,2026-05-04T20:01:45.630663+00:00
acasxu_2023,ACASXU_run2a_5_5_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.019839494803315354,0.029839494803315353,754,,2026-05-04T20:01:49.685873+00:00
acasxu_2023,ACASXU_run2a_5_6_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.01997105643994211,0.029971056439942113,759,,2026-05-04T20:01:53.724125+00:00
acasxu_2023,ACASXU_run2a_5_7_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0279700039468491,0.0379700039468491,1063,,2026-05-04T20:01:57.971432+00:00
acasxu_2023,ACASXU_run2a_5_8_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.022707538481778713,0.032707538481778715,863,,2026-05-04T20:02:02.009390+00:00
acasxu_2023,ACASXU_run2a_5_9_batch_2000.onnx+prop_2.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.021102486514932246,0.031102486514932248,802,,2026-05-04T20:02:06.057153+00:00
acasxu_2023,ACASXU_run2a_1_1_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.21,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:10.343525+00:00
acasxu_2023,ACASXU_run2a_1_2_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:14.566725+00:00
