benchmark,onnx_file,vnnlib_file,verdict,wall_s,train_s,verify_s,vnncomp_timeout_s,coverage,q,epsilon_total,delta_total,amls_bounded_eps_2_upper,amls_bounded_detected_unsafe,amls_levels_used,cex_x,cex_y,error,timestamp
metaroom_2023,6cnn_tz_38_6_no_custom_OP.onnx,spec_idx_179_eps_0.00001000.vnnlib,UNSAT,66.3,53.6,11.7,210,0.0000,16.5501,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:22:08.518678+00:00
metaroom_2023,6cnn_ry_53_8_no_custom_OP.onnx,spec_idx_127_eps_0.00000436.vnnlib,UNSAT,67.5,54.9,11.7,210,0.0000,1.8386,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:23:26.437563+00:00
metaroom_2023,6cnn_tz_94_15_no_custom_OP.onnx,spec_idx_209_eps_0.00001000.vnnlib,UNSAT,62.9,50.3,11.8,210,0.0000,4.9402,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:24:39.740226+00:00
metaroom_2023,6cnn_ry_68_11_no_custom_OP.onnx,spec_idx_136_eps_0.00000436.vnnlib,UNSAT,62.3,49.6,11.7,210,0.9965,6.3201,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:25:52.850453+00:00
metaroom_2023,6cnn_ry_54_9_no_custom_OP.onnx,spec_idx_128_eps_0.00000436.vnnlib,UNSAT,63.4,50.8,11.6,210,1.0000,5.7755,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:27:06.855169+00:00
metaroom_2023,4cnn_ry_30_5_no_custom_OP.onnx,spec_idx_9_eps_0.00000436.vnnlib,UNSAT,62.7,50.1,11.7,210,1.0000,5.1148,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:28:28.493686+00:00
metaroom_2023,6cnn_ry_18_3_no_custom_OP.onnx,spec_idx_107_eps_0.00000436.vnnlib,UNSAT,62.0,49.6,11.6,210,1.0000,5.2831,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:29:40.637596+00:00
metaroom_2023,6cnn_tz_54_9_no_custom_OP.onnx,spec_idx_189_eps_0.00001000.vnnlib,UNSAT,66.9,54.6,11.5,210,0.8795,4.5404,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:30:58.009606+00:00
metaroom_2023,6cnn_tz_113_18_no_custom_OP.onnx,spec_idx_159_eps_0.00001000.vnnlib,UNSAT,63.9,51.1,11.8,210,0.0000,0.9506,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:32:12.265110+00:00
metaroom_2023,4cnn_ry_79_13_no_custom_OP.onnx,spec_idx_38_eps_0.00000436.vnnlib,UNSAT,62.3,49.8,11.7,210,0.9995,5.2588,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:33:31.785200+00:00
metaroom_2023,6cnn_tz_22_3_no_custom_OP.onnx,spec_idx_171_eps_0.00001000.vnnlib,UNSAT,68.3,55.9,11.5,210,0.0000,23.1642,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:34:50.302803+00:00
metaroom_2023,4cnn_ry_19_3_no_custom_OP.onnx,spec_idx_5_eps_0.00000436.vnnlib,UNSAT,62.0,49.6,11.6,210,0.9995,5.2764,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:36:09.442841+00:00
metaroom_2023,4cnn_tz_94_15_no_custom_OP.onnx,spec_idx_90_eps_0.00001000.vnnlib,UNSAT,62.0,49.6,11.7,210,1.0000,0.4079,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:37:28.166659+00:00
metaroom_2023,6cnn_tz_10_1_no_custom_OP.onnx,spec_idx_158_eps_0.00001000.vnnlib,UNSAT,67.6,50.9,15.8,210,0.0000,4.1210,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:38:46.084042+00:00
metaroom_2023,6cnn_ry_35_5_no_custom_OP.onnx,spec_idx_115_eps_0.00000436.vnnlib,UNSAT,69.3,56.7,11.6,210,0.0000,2.0448,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:40:05.774231+00:00
metaroom_2023,4cnn_ry_58_9_no_custom_OP.onnx,spec_idx_29_eps_0.00000436.vnnlib,UNSAT,67.3,50.8,15.8,210,1.0000,4.3427,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:41:32.091983+00:00
metaroom_2023,4cnn_tz_103_17_no_custom_OP.onnx,spec_idx_47_eps_0.00001000.vnnlib,UNSAT,64.7,52.1,11.8,210,1.0000,1.6524,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:42:55.248941+00:00
metaroom_2023,6cnn_tz_78_13_no_custom_OP.onnx,spec_idx_204_eps_0.00001000.vnnlib,UNSAT,62.1,49.6,11.5,210,0.9995,5.2104,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:44:07.622687+00:00
metaroom_2023,6cnn_tz_6_1_no_custom_OP.onnx,spec_idx_200_eps_0.00001000.vnnlib,UNSAT,67.3,50.8,15.6,210,0.0000,4.6653,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:45:25.569363+00:00
metaroom_2023,6cnn_tz_3_0_no_custom_OP.onnx,spec_idx_181_eps_0.00001000.vnnlib,UNSAT,62.8,50.0,11.8,210,0.9995,5.2182,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:46:38.819060+00:00
metaroom_2023,6cnn_ry_4_0_no_custom_OP.onnx,spec_idx_125_eps_0.00000436.vnnlib,UNSAT,62.7,50.0,11.6,210,0.9985,4.5813,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:47:52.183165+00:00
metaroom_2023,6cnn_ry_95_15_no_custom_OP.onnx,spec_idx_150_eps_0.00000436.vnnlib,UNSAT,63.7,50.7,12.0,210,0.0000,2.4099,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:49:06.365504+00:00
metaroom_2023,6cnn_tz_37_6_no_custom_OP.onnx,spec_idx_178_eps_0.00001000.vnnlib,UNSAT,70.6,54.2,15.5,210,0.0000,8.8194,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:50:27.636660+00:00
metaroom_2023,4cnn_ry_71_11_no_custom_OP.onnx,spec_idx_37_eps_0.00000436.vnnlib,UNSAT,67.2,50.9,15.5,210,1.0000,0.8004,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:51:53.716636+00:00
metaroom_2023,6cnn_ry_114_19_no_custom_OP.onnx,spec_idx_100_eps_0.00000436.vnnlib,UNSAT,67.3,50.8,15.6,210,1.0000,6.4288,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:53:11.252684+00:00
metaroom_2023,4cnn_ry_70_11_no_custom_OP.onnx,spec_idx_36_eps_0.00000436.vnnlib,UNSAT,62.8,50.4,11.5,210,0.9990,4.3529,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:54:33.023350+00:00
metaroom_2023,4cnn_tz_20_3_no_custom_OP.onnx,spec_idx_53_eps_0.00001000.vnnlib,UNSAT,66.3,50.0,15.6,210,1.0000,0.9373,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:55:57.844537+00:00
metaroom_2023,4cnn_ry_52_8_no_custom_OP.onnx,spec_idx_25_eps_0.00000436.vnnlib,UNSAT,72.4,55.8,15.7,210,1.0000,4.3373,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:57:27.424842+00:00
metaroom_2023,6cnn_tz_4_0_no_custom_OP.onnx,spec_idx_186_eps_0.00001000.vnnlib,UNSAT,65.8,53.2,11.6,210,0.0000,4.6807,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:58:43.487606+00:00
metaroom_2023,6cnn_ry_91_15_no_custom_OP.onnx,spec_idx_146_eps_0.00000436.vnnlib,UNSAT,62.2,49.6,11.6,210,1.0000,6.6411,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T21:59:56.169744+00:00
metaroom_2023,4cnn_tz_4_0_no_custom_OP.onnx,spec_idx_71_eps_0.00001000.vnnlib,UNSAT,62.0,49.6,11.6,210,1.0000,0.6160,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:01:14.446825+00:00
metaroom_2023,4cnn_tz_47_7_no_custom_OP.onnx,spec_idx_69_eps_0.00001000.vnnlib,UNSAT,63.3,50.9,11.5,210,1.0000,0.7591,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:02:36.191449+00:00
metaroom_2023,4cnn_ry_57_9_no_custom_OP.onnx,spec_idx_28_eps_0.00000436.vnnlib,UNSAT,68.9,56.4,11.6,210,1.0000,6.0101,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:04:01.723898+00:00
metaroom_2023,6cnn_ry_67_11_no_custom_OP.onnx,spec_idx_135_eps_0.00000436.vnnlib,UNSAT,66.5,53.9,11.6,210,1.0000,6.6609,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:05:18.293084+00:00
metaroom_2023,4cnn_tz_34_5_no_custom_OP.onnx,spec_idx_59_eps_0.00001000.vnnlib,UNSAT,63.0,50.4,11.9,210,1.0000,0.7012,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:06:40.208790+00:00
metaroom_2023,4cnn_tz_41_6_no_custom_OP.onnx,spec_idx_66_eps_0.00001000.vnnlib,UNSAT,64.0,51.3,11.9,210,1.0000,1.1275,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:08:02.907707+00:00
metaroom_2023,4cnn_tz_99_16_no_custom_OP.onnx,spec_idx_91_eps_0.00001000.vnnlib,UNSAT,62.1,49.7,11.6,210,0.9995,4.7362,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:09:21.605011+00:00
metaroom_2023,6cnn_ry_12_2_no_custom_OP.onnx,spec_idx_105_eps_0.00000436.vnnlib,UNSAT,61.7,49.6,11.4,210,0.9995,5.6723,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:10:33.463440+00:00
metaroom_2023,6cnn_tz_93_15_no_custom_OP.onnx,spec_idx_208_eps_0.00001000.vnnlib,UNSAT,67.2,50.6,15.5,210,1.0000,6.0225,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:11:51.041031+00:00
metaroom_2023,4cnn_tz_44_7_no_custom_OP.onnx,spec_idx_68_eps_0.00001000.vnnlib,UNSAT,62.1,49.8,11.5,210,1.0000,0.8132,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:13:12.027374+00:00
metaroom_2023,6cnn_tz_79_13_no_custom_OP.onnx,spec_idx_205_eps_0.00001000.vnnlib,UNSAT,62.0,49.6,11.6,210,0.0000,0.7767,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:14:23.997777+00:00
metaroom_2023,6cnn_ry_6_1_no_custom_OP.onnx,spec_idx_137_eps_0.00000436.vnnlib,UNSAT,61.8,49.5,11.3,210,1.0000,5.4462,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:15:36.394576+00:00
metaroom_2023,6cnn_ry_52_8_no_custom_OP.onnx,spec_idx_126_eps_0.00000436.vnnlib,UNSAT,63.3,50.8,11.6,210,0.9995,4.6876,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:16:50.273170+00:00
metaroom_2023,4cnn_tz_82_13_no_custom_OP.onnx,spec_idx_87_eps_0.00001000.vnnlib,UNSAT,68.5,56.0,11.7,210,1.0000,0.6903,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:18:15.968515+00:00
metaroom_2023,6cnn_ry_28_4_no_custom_OP.onnx,spec_idx_113_eps_0.00000436.vnnlib,UNSAT,62.4,49.9,11.7,210,0.9990,4.6720,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:19:28.694277+00:00
metaroom_2023,6cnn_tz_28_4_no_custom_OP.onnx,spec_idx_173_eps_0.00001000.vnnlib,UNSAT,67.3,50.8,15.5,210,0.0000,3.4500,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:20:46.487716+00:00
metaroom_2023,6cnn_tz_104_17_no_custom_OP.onnx,spec_idx_155_eps_0.00001000.vnnlib,UNSAT,62.5,50.0,11.6,210,0.0000,9.5933,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:21:59.449436+00:00
metaroom_2023,6cnn_tz_18_3_no_custom_OP.onnx,spec_idx_166_eps_0.00001000.vnnlib,UNSAT,62.1,49.6,11.5,210,0.0170,5.6855,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:23:12.160203+00:00
metaroom_2023,6cnn_ry_36_6_no_custom_OP.onnx,spec_idx_116_eps_0.00000436.vnnlib,UNSAT,65.4,52.4,11.9,210,1.0000,5.5029,0.0010,0.9960,3.1125e-30,False,30,,,,2026-05-04T22:24:28.000507+00:00
