benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
metaroom_2023,6cnn_tz_67_11_no_custom_OP.onnx+spec_idx_198_eps_0.00001000.vnnlib,UNKNOWN,58.28,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T15:46:29.078152+00:00
metaroom_2023,6cnn_tz_21_3_no_custom_OP.onnx+spec_idx_170_eps_0.00001000.vnnlib,UNKNOWN,57.36,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T15:47:30.427999+00:00
metaroom_2023,4cnn_tz_1_0_no_custom_OP.onnx+spec_idx_52_eps_0.00001000.vnnlib,UNKNOWN,191.86,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T15:50:46.517116+00:00
metaroom_2023,4cnn_ry_48_8_no_custom_OP.onnx+spec_idx_24_eps_0.00000436.vnnlib,UNKNOWN,194.02,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T15:54:04.576250+00:00
metaroom_2023,4cnn_ry_61_10_no_custom_OP.onnx+spec_idx_31_eps_0.00000436.vnnlib,UNKNOWN,196.03,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T15:57:24.818676+00:00
metaroom_2023,6cnn_ry_81_13_no_custom_OP.onnx+spec_idx_144_eps_0.00000436.vnnlib,SAT,57.21,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.016898363267396212,0.21366908794355832,1248,,2026-05-04T15:58:25.992972+00:00
metaroom_2023,6cnn_tz_38_6_no_custom_OP.onnx+spec_idx_179_eps_0.00001000.vnnlib,UNKNOWN,57.46,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T15:59:27.430128+00:00
metaroom_2023,6cnn_ry_53_8_no_custom_OP.onnx+spec_idx_127_eps_0.00000436.vnnlib,UNKNOWN,57.68,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:00:29.281032+00:00
metaroom_2023,6cnn_tz_94_15_no_custom_OP.onnx+spec_idx_209_eps_0.00001000.vnnlib,UNKNOWN,58.71,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:01:31.980953+00:00
metaroom_2023,6cnn_ry_68_11_no_custom_OP.onnx+spec_idx_136_eps_0.00000436.vnnlib,UNKNOWN,59.52,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:02:35.457781+00:00
metaroom_2023,6cnn_ry_54_9_no_custom_OP.onnx+spec_idx_128_eps_0.00000436.vnnlib,UNKNOWN,59.16,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:03:38.620821+00:00
metaroom_2023,4cnn_ry_30_5_no_custom_OP.onnx+spec_idx_9_eps_0.00000436.vnnlib,UNKNOWN,195.90,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:06:58.512194+00:00
metaroom_2023,6cnn_ry_18_3_no_custom_OP.onnx+spec_idx_107_eps_0.00000436.vnnlib,UNKNOWN,57.49,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:07:59.956059+00:00
metaroom_2023,6cnn_tz_54_9_no_custom_OP.onnx+spec_idx_189_eps_0.00001000.vnnlib,UNKNOWN,57.21,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:09:01.142243+00:00
metaroom_2023,6cnn_tz_113_18_no_custom_OP.onnx+spec_idx_159_eps_0.00001000.vnnlib,UNKNOWN,57.00,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:10:02.219530+00:00
metaroom_2023,4cnn_ry_79_13_no_custom_OP.onnx+spec_idx_38_eps_0.00000436.vnnlib,UNKNOWN,196.93,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:13:23.303170+00:00
metaroom_2023,6cnn_tz_22_3_no_custom_OP.onnx+spec_idx_171_eps_0.00001000.vnnlib,UNKNOWN,58.93,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:14:26.208729+00:00
