benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
dist_shift_2023,mnist_concat.onnx,index7336_delta0.13.vnnlib,NOT_APPLICABLE,4.03,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:48:40.535658+00:00
dist_shift_2023,mnist_concat.onnx,index1453_delta0.13.vnnlib,NOT_APPLICABLE,4.07,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:48:48.518652+00:00
dist_shift_2023,mnist_concat.onnx,index112_delta0.13.vnnlib,NOT_APPLICABLE,4.06,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:48:56.500151+00:00
dist_shift_2023,mnist_concat.onnx,index6936_delta0.13.vnnlib,NOT_APPLICABLE,4.27,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:04.835792+00:00
dist_shift_2023,mnist_concat.onnx,index6574_delta0.13.vnnlib,NOT_APPLICABLE,4.13,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:13.105245+00:00
dist_shift_2023,mnist_concat.onnx,index7281_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:21.199162+00:00
dist_shift_2023,mnist_concat.onnx,index6551_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:29.187807+00:00
dist_shift_2023,mnist_concat.onnx,index6412_delta0.13.vnnlib,NOT_APPLICABLE,4.10,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:37.184311+00:00
dist_shift_2023,mnist_concat.onnx,index3552_delta0.13.vnnlib,NOT_APPLICABLE,4.30,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:45.512814+00:00
dist_shift_2023,mnist_concat.onnx,index3805_delta0.13.vnnlib,NOT_APPLICABLE,4.04,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:49:53.455253+00:00
